Reporting Economy,Product/Sector,Partner Economy,Year,Value,Product/Sector-reformatted,Type,Direction
France,SI3_AGG - AG - Agricultural products,World,2019,75225.0,Agricultural products,merchandise,exports
France,SI3_AGG - MI - Fuels and mining products,World,2019,28970.0,Fuels and mining products,merchandise,exports
France,SI3_AGG - MAIS - Iron and steel,World,2019,14000.0,Iron and steel,merchandise,exports
France,SI3_AGG - MACH - Chemicals,World,2019,107620.0,Chemicals,merchandise,exports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,222145.0,Machinery and transport equipment,merchandise,exports
France,SI3_AGG - MATE - Textiles,World,2019,4776.0,Textiles,merchandise,exports
France,SI3_AGG - MACL - Clothing,World,2019,13286.0,Clothing,merchandise,exports
Germany,SI3_AGG - TO - Total merchandise,World,2019,1489412.0,Total merchandise,merchandise,exports
Germany,SI3_AGG - AG - Agricultural products,World,2019,93045.0,Agricultural products,merchandise,exports
Germany,SI3_AGG - MI - Fuels and mining products,World,2019,76197.0,Fuels and mining products,merchandise,exports
Germany,SI3_AGG - MAIS - Iron and steel,World,2019,28407.0,Iron and steel,merchandise,exports
Germany,SI3_AGG - MACH - Chemicals,World,2019,242296.0,Chemicals,merchandise,exports
Germany,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,732824.0,Machinery and transport equipment,merchandise,exports
Germany,SI3_AGG - MATE - Textiles,World,2019,13782.0,Textiles,merchandise,exports
Germany,SI3_AGG - MACL - Clothing,World,2019,24561.0,Clothing,merchandise,exports
India,SI3_AGG - TO - Total merchandise,World,2019,324340.0,Total merchandise,merchandise,exports
India,SI3_AGG - AG - Agricultural products,World,2019,37371.0,Agricultural products,merchandise,exports
India,SI3_AGG - MI - Fuels and mining products,World,2019,55978.0,Fuels and mining products,merchandise,exports
India,SI3_AGG - MAIS - Iron and steel,World,2019,12064.0,Iron and steel,merchandise,exports
India,SI3_AGG - MACH - Chemicals,World,2019,53104.0,Chemicals,merchandise,exports
India,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,61678.0,Machinery and transport equipment,merchandise,exports
India,SI3_AGG - MATE - Textiles,World,2019,17189.0,Textiles,merchandise,exports
India,SI3_AGG - MACL - Clothing,World,2019,17160.0,Clothing,merchandise,exports
Indonesia,SI3_AGG - TO - Total merchandise,World,2019,167683.0,Total merchandise,merchandise,exports
Indonesia,SI3_AGG - AG - Agricultural products,World,2019,43192.0,Agricultural products,merchandise,exports
Indonesia,SI3_AGG - MI - Fuels and mining products,World,2019,43238.0,Fuels and mining products,merchandise,exports
Indonesia,SI3_AGG - MAIS - Iron and steel,World,2019,7839.0,Iron and steel,merchandise,exports
Indonesia,SI3_AGG - MACH - Chemicals,World,2019,10453.0,Chemicals,merchandise,exports
Indonesia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,23250.0,Machinery and transport equipment,merchandise,exports
Indonesia,SI3_AGG - MATE - Textiles,World,2019,3694.0,Textiles,merchandise,exports
Indonesia,SI3_AGG - MACL - Clothing,World,2019,8597.0,Clothing,merchandise,exports
Iran,SI3_AGG - TO - Total merchandise,World,2019,65718.0,Total merchandise,merchandise,exports
Iran,SI3_AGG - AG - Agricultural products,World,2019,5721.0,Agricultural products,merchandise,exports
Iran,SI3_AGG - MI - Fuels and mining products,World,2019,22519.0,Fuels and mining products,merchandise,exports
Iran,SI3_AGG - MAIS - Iron and steel,World,2019,4410.0,Iron and steel,merchandise,exports
Iran,SI3_AGG - MACH - Chemicals,World,2019,8400.0,Chemicals,merchandise,exports
Iran,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,1340.0,Machinery and transport equipment,merchandise,exports
Iran,SI3_AGG - MATE - Textiles,World,2019,577.0,Textiles,merchandise,exports
Iran,SI3_AGG - MACL - Clothing,World,2019,66.0,Clothing,merchandise,exports
Italy,SI3_AGG - TO - Total merchandise,World,2019,537718.0,Total merchandise,merchandise,exports
Italy,SI3_AGG - AG - Agricultural products,World,2019,52200.0,Agricultural products,merchandise,exports
Italy,SI3_AGG - MI - Fuels and mining products,World,2019,30537.0,Fuels and mining products,merchandise,exports
Italy,SI3_AGG - MAIS - Iron and steel,World,2019,20204.0,Iron and steel,merchandise,exports
Italy,SI3_AGG - MACH - Chemicals,World,2019,75905.0,Chemicals,merchandise,exports
Italy,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,182473.0,Machinery and transport equipment,merchandise,exports
Italy,SI3_AGG - MATE - Textiles,World,2019,11798.0,Textiles,merchandise,exports
Italy,SI3_AGG - MACL - Clothing,World,2019,26756.0,Clothing,merchandise,exports
Japan,SI3_AGG - TO - Total merchandise,World,2019,705564.0,Total merchandise,merchandise,exports
Japan,SI3_AGG - AG - Agricultural products,World,2019,11611.0,Agricultural products,merchandise,exports
Japan,SI3_AGG - MI - Fuels and mining products,World,2019,31104.0,Fuels and mining products,merchandise,exports
Japan,SI3_AGG - MAIS - Iron and steel,World,2019,28196.0,Iron and steel,merchandise,exports
Japan,SI3_AGG - MACH - Chemicals,World,2019,78604.0,Chemicals,merchandise,exports
Japan,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,411202.0,Machinery and transport equipment,merchandise,exports
Japan,SI3_AGG - MATE - Textiles,World,2019,6585.0,Textiles,merchandise,exports
Japan,SI3_AGG - MACL - Clothing,World,2019,714.0,Clothing,merchandise,exports
South Korea,SI3_AGG - TO - Total merchandise,World,2019,542233.0,Total merchandise,merchandise,exports
South Korea,SI3_AGG - AG - Agricultural products,World,2019,12940.0,Agricultural products,merchandise,exports
South Korea,SI3_AGG - MI - Fuels and mining products,World,2019,54453.0,Fuels and mining products,merchandise,exports
South Korea,SI3_AGG - MAIS - Iron and steel,World,2019,26119.0,Iron and steel,merchandise,exports
South Korea,SI3_AGG - MACH - Chemicals,World,2019,73996.0,Chemicals,merchandise,exports
South Korea,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,310027.0,Machinery and transport equipment,merchandise,exports
South Korea,SI3_AGG - MATE - Textiles,World,2019,9135.0,Textiles,merchandise,exports
South Korea,SI3_AGG - MACL - Clothing,World,2019,1932.0,Clothing,merchandise,exports
Mexico,SI3_AGG - TO - Total merchandise,World,2019,460704.0,Total merchandise,merchandise,exports
Mexico,SI3_AGG - AG - Agricultural products,World,2019,38238.0,Agricultural products,merchandise,exports
Mexico,SI3_AGG - MI - Fuels and mining products,World,2019,34752.0,Fuels and mining products,merchandise,exports
Mexico,SI3_AGG - MAIS - Iron and steel,World,2019,3674.0,Iron and steel,merchandise,exports
Mexico,SI3_AGG - MACH - Chemicals,World,2019,13598.0,Chemicals,merchandise,exports
Mexico,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,286272.0,Machinery and transport equipment,merchandise,exports
Mexico,SI3_AGG - MATE - Textiles,World,2019,2732.0,Textiles,merchandise,exports
Mexico,SI3_AGG - MACL - Clothing,World,2019,4247.0,Clothing,merchandise,exports
Netherlands,SI3_AGG - TO - Total merchandise,World,2019,708596.0,Total merchandise,merchandise,exports
Netherlands,SI3_AGG - AG - Agricultural products,World,2019,110091.0,Agricultural products,merchandise,exports
Netherlands,SI3_AGG - MI - Fuels and mining products,World,2019,114121.0,Fuels and mining products,merchandise,exports
Netherlands,SI3_AGG - MAIS - Iron and steel,World,2019,12733.0,Iron and steel,merchandise,exports
Netherlands,SI3_AGG - MACH - Chemicals,World,2019,121292.0,Chemicals,merchandise,exports
Netherlands,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,231290.0,Machinery and transport equipment,merchandise,exports
Netherlands,SI3_AGG - MATE - Textiles,World,2019,5994.0,Textiles,merchandise,exports
Netherlands,SI3_AGG - MACL - Clothing,World,2019,13777.0,Clothing,merchandise,exports
Russia,SI3_AGG - TO - Total merchandise,World,2019,419850.0,Total merchandise,merchandise,exports
Russia,SI3_AGG - AG - Agricultural products,World,2019,33722.0,Agricultural products,merchandise,exports
Russia,SI3_AGG - MI - Fuels and mining products,World,2019,248032.0,Fuels and mining products,merchandise,exports
Russia,SI3_AGG - MAIS - Iron and steel,World,2019,19351.0,Iron and steel,merchandise,exports
Russia,SI3_AGG - MACH - Chemicals,World,2019,21721.0,Chemicals,merchandise,exports
Russia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,21593.0,Machinery and transport equipment,merchandise,exports
Russia,SI3_AGG - MATE - Textiles,World,2019,601.0,Textiles,merchandise,exports
Russia,SI3_AGG - MACL - Clothing,World,2019,510.0,Clothing,merchandise,exports
Saudi Arabia,SI3_AGG - TO - Total merchandise,World,2019,261603.0,Total merchandise,merchandise,exports
Saudi Arabia,SI3_AGG - AG - Agricultural products,World,2019,3797.0,Agricultural products,merchandise,exports
Saudi Arabia,SI3_AGG - MI - Fuels and mining products,World,2019,203703.0,Fuels and mining products,merchandise,exports
Saudi Arabia,SI3_AGG - MAIS - Iron and steel,World,2019,995.0,Iron and steel,merchandise,exports
Saudi Arabia,SI3_AGG - MACH - Chemicals,World,2019,36441.0,Chemicals,merchandise,exports
Saudi Arabia,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,1133.0,Machinery and transport equipment,merchandise,exports
Saudi Arabia,SI3_AGG - MATE - Textiles,World,2019,315.0,Textiles,merchandise,exports
Saudi Arabia,SI3_AGG - MACL - Clothing,World,2019,21.0,Clothing,merchandise,exports
Spain,SI3_AGG - TO - Total merchandise,World,2019,334018.0,Total merchandise,merchandise,exports
Spain,SI3_AGG - AG - Agricultural products,World,2019,61603.0,Agricultural products,merchandise,exports
Spain,SI3_AGG - MI - Fuels and mining products,World,2019,34995.0,Fuels and mining products,merchandise,exports
Spain,SI3_AGG - MAIS - Iron and steel,World,2019,9360.0,Iron and steel,merchandise,exports
Spain,SI3_AGG - MACH - Chemicals,World,2019,45315.0,Chemicals,merchandise,exports
Spain,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,107703.0,Machinery and transport equipment,merchandise,exports
Spain,SI3_AGG - MATE - Textiles,World,2019,4497.0,Textiles,merchandise,exports
Spain,SI3_AGG - MACL - Clothing,World,2019,15161.0,Clothing,merchandise,exports
Switzerland,SI3_AGG - TO - Total merchandise,World,2019,313934.0,Total merchandise,merchandise,exports
Switzerland,SI3_AGG - AG - Agricultural products,World,2019,9838.0,Agricultural products,merchandise,exports
Switzerland,SI3_AGG - MI - Fuels and mining products,World,2019,8471.0,Fuels and mining products,merchandise,exports
Switzerland,SI3_AGG - MAIS - Iron and steel,World,2019,1460.0,Iron and steel,merchandise,exports
Switzerland,SI3_AGG - MACH - Chemicals,World,2019,115430.0,Chemicals,merchandise,exports
Switzerland,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,41567.0,Machinery and transport equipment,merchandise,exports
Switzerland,SI3_AGG - MATE - Textiles,World,2019,1120.0,Textiles,merchandise,exports
Switzerland,SI3_AGG - MACL - Clothing,World,2019,2676.0,Clothing,merchandise,exports
United Kingdom,SI3_AGG - TO - Total merchandise,World,2019,469684.0,Total merchandise,merchandise,exports
United Kingdom,SI3_AGG - AG - Agricultural products,World,2019,33146.0,Agricultural products,merchandise,exports
United Kingdom,SI3_AGG - MI - Fuels and mining products,World,2019,57940.0,Fuels and mining products,merchandise,exports
United Kingdom,SI3_AGG - MAIS - Iron and steel,World,2019,5521.0,Iron and steel,merchandise,exports
United Kingdom,SI3_AGG - MACH - Chemicals,World,2019,67438.0,Chemicals,merchandise,exports
United Kingdom,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,172596.0,Machinery and transport equipment,merchandise,exports
United Kingdom,SI3_AGG - MATE - Textiles,World,2019,3587.0,Textiles,merchandise,exports
United Kingdom,SI3_AGG - MACL - Clothing,World,2019,8999.0,Clothing,merchandise,exports
United States,SI3_AGG - TO - Total merchandise,World,2019,1643161.0,Total merchandise,merchandise,exports
United States,SI3_AGG - AG - Agricultural products,World,2019,164803.0,Agricultural products,merchandise,exports
United States,SI3_AGG - MI - Fuels and mining products,World,2019,243141.0,Fuels and mining products,merchandise,exports
United States,SI3_AGG - MAIS - Iron and steel,World,2019,13204.0,Iron and steel,merchandise,exports
United States,SI3_AGG - MACH - Chemicals,World,2019,224279.0,Chemicals,merchandise,exports
United States,SI3_AGG - MAMT - Machinery and transport equipment,World,2019,534875.0,Machinery and transport equipment,merchandise,exports
United States,SI3_AGG - MATE - Textiles,World,2019,13359.0,Textiles,merchandise,exports
United States,SI3_AGG - MACL - Clothing,World,2019,5964.0,Clothing,merchandise,exports
Australia,SI3_AGG - TO - Total merchandise,World,2020,250578.0,Total merchandise,merchandise,exports
Australia,SI3_AGG - AG - Agricultural products,World,2020,31427.0,Agricultural products,merchandise,exports
Australia,SI3_AGG - MI - Fuels and mining products,World,2020,169108.0,Fuels and mining products,merchandise,exports
Australia,SI3_AGG - MAIS - Iron and steel,World,2020,630.0,Iron and steel,merchandise,exports
Australia,SI3_AGG - MACH - Chemicals,World,2020,7653.0,Chemicals,merchandise,exports
Australia,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,10149.0,Machinery and transport equipment,merchandise,exports
Australia,SI3_AGG - MATE - Textiles,World,2020,190.0,Textiles,merchandise,exports
Australia,SI3_AGG - MACL - Clothing,World,2020,264.0,Clothing,merchandise,exports
Brazil,SI3_AGG - TO - Total merchandise,World,2020,209878.0,Total merchandise,merchandise,exports
Brazil,SI3_AGG - AG - Agricultural products,World,2020,93237.0,Agricultural products,merchandise,exports
Brazil,SI3_AGG - MI - Fuels and mining products,World,2020,58658.0,Fuels and mining products,merchandise,exports
Brazil,SI3_AGG - MAIS - Iron and steel,World,2020,9066.0,Iron and steel,merchandise,exports
Brazil,SI3_AGG - MACH - Chemicals,World,2020,10095.0,Chemicals,merchandise,exports
Brazil,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,20620.0,Machinery and transport equipment,merchandise,exports
Brazil,SI3_AGG - MATE - Textiles,World,2020,622.0,Textiles,merchandise,exports
Brazil,SI3_AGG - MACL - Clothing,World,2020,122.0,Clothing,merchandise,exports
Canada,SI3_AGG - TO - Total merchandise,World,2020,390599.0,Total merchandise,merchandise,exports
Canada,SI3_AGG - AG - Agricultural products,World,2020,69850.0,Agricultural products,merchandise,exports
Canada,SI3_AGG - MI - Fuels and mining products,World,2020,98973.0,Fuels and mining products,merchandise,exports
Canada,SI3_AGG - MAIS - Iron and steel,World,2020,5040.0,Iron and steel,merchandise,exports
Canada,SI3_AGG - MACH - Chemicals,World,2020,35923.0,Chemicals,merchandise,exports
Canada,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,95352.0,Machinery and transport equipment,merchandise,exports
Canada,SI3_AGG - MATE - Textiles,World,2020,1543.0,Textiles,merchandise,exports
Canada,SI3_AGG - MACL - Clothing,World,2020,1368.0,Clothing,merchandise,exports
China,SI3_AGG - TO - Total merchandise,World,2020,2590221.0,Total merchandise,merchandise,exports
China,SI3_AGG - AG - Agricultural products,World,2020,78151.0,Agricultural products,merchandise,exports
China,SI3_AGG - MI - Fuels and mining products,World,2020,61178.0,Fuels and mining products,merchandise,exports
China,SI3_AGG - MAIS - Iron and steel,World,2020,46475.0,Iron and steel,merchandise,exports
China,SI3_AGG - MACH - Chemicals,World,2020,169160.0,Chemicals,merchandise,exports
China,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,1261616.0,Machinery and transport equipment,merchandise,exports
China,SI3_AGG - MATE - Textiles,World,2020,154146.0,Textiles,merchandise,exports
China,SI3_AGG - MACL - Clothing,World,2020,141587.0,Clothing,merchandise,exports
France,SI3_AGG - TO - Total merchandise,World,2020,488372.0,Total merchandise,merchandise,exports
France,SI3_AGG - AG - Agricultural products,World,2020,73611.0,Agricultural products,merchandise,exports
France,SI3_AGG - MI - Fuels and mining products,World,2020,20154.0,Fuels and mining products,merchandise,exports
France,SI3_AGG - MAIS - Iron and steel,World,2020,10627.0,Iron and steel,merchandise,exports
France,SI3_AGG - MACH - Chemicals,World,2020,105132.0,Chemicals,merchandise,exports
France,SI3_AGG - MAMT - Machinery and transport equipment,World,2020,170539.0,Machinery and transport equipment,merchandise,exports
