Country,Metric Year,Year,AFF value added,AFF value added constant $LCU,AFF value added current $US,Compensation current LCU,Compensation pct expenses,Deposit interest rate pct,Employers pct total employment ILO,Exports G & S Pct GDP,Exports G & S Pct constant LCU,Exports G & S annual growth %,External balance on G & S pct GDP,Final Consumption Pct GDP,Final Consumption pct Growth,Foreign Direct Investment pct GDP,GDP,GDP (constant LCU),GDP 2015 US dollar,GDP Growth Pct,GDP curr LCU,GDP per capita,GDP per capita Growth Pct,GDP per capita constant LCU,GNI Atlas curr $US,GNI const LCU,GNI constant 2015,GNI current $US,GNI growth pct,GNI per capita Atlas,GNI per capita Growth Pct,GNI per capita const LCU,Goods exports current $US,Goods imports current $US,Govt Final Consumption expenditure Growth Pct,Govt Final Consumption expenditure Pct GDP,Gross capital formation,Gross capital formation constant LCU,Gross domestic savings,Gross fixed capital formation,Gross fixed capital formation growth pct,"Gross fixed capital formation, private sector",Gross national expenditure $US,Gross national expenditure Pct GDP,Gross national expenditure constant LCU,Gross savings Pct GDP,Gross savings Pct GNI,HH and NPSISHs Final consumption annual growth,HH and NPSISHs Final consumption exp,HH final consumer expenditure,High-tech exports $US,High-tech exports pct manufactured exp,Imports of G & S (constant LCU),Imports of G & S Pct GDP,Imports of G & S Pct annual growth,Imports of G & S current US dollar,Industry Pct GDP,Industry Pct Growth,Industry constant LCU,Industry curr $US,"Inflation, GDP deflator Pct","Inflation, consumer prices",Manufactures exports (pct merch exp),Manufactures imports (pct merch imp),Manufacturing Pct GDP,Manufacturing Pct Growth,Manufacturing constant LCU,Manufacturing curr $US,Merch imports residual % total merch imports,Merchandise exports curr USD,Merchandise imports curr USD,Merchandise trade pct GDP,Net trade in G & S US dollar,Net trade in Goods US dollar,Population,Population growth,Service exports curr $USD,Service imports curr $USD,Services Pct GDP,Services value added GDP,"Services, value added const LCU","Services, value added curr $US",Textiles and clothing %  manufacturing,Trade Pct GDP,Unemployment pct ILO,Unemployment pct national est,Urban population,Urban population growth Pct,Urban population pct tot Pop,GDP $B,GDP Pct Growth %,GDP Pct Growth,Imports G & S Pct GDP,Net Trade Pct GDP,Trade Pct GDP %,Trade Total,Prev Year,Year_curr,Trade Total Change,Trade Total Change %
Uruguay,2015-01-01,2015,6.13144194567361,112740960200.0,3266483035.34182,107130942875.03,22.9800969816462,5.60230410030744,4.17999982833862,22.48,466073291600.0,-0.599965028249102,-0.372538305918287,80.6671479072176,-0.164814535291256,5.01750586599343,53274304222.136,1697718242700.0,53274304222.136,0.370741265001499,1455848221200.0,15613,0.0302704170296124,497570.859987931,53308826212.5902,1622605016837.0,50826382337.8733,50826382337.8733,2.41980378379895,15620,2.07238224437525,475556.516589182,11430419594.1159,10101325717.6554,0.0,13.8358099949437,19.7053903987007,313636106900.0,19.3328520927824,19.7862365255744,-9.23810518863657,15.2235124082727,53472771412.5749,100.372538305918,1640784529300.0,14.8655418322139,15.5815023924323,0.0,0.0,66.8313379122739,273942982.0,14.7424875912379,397932322900.0,22.8503895568039,-7.26482528318499,14391372097.2572,25.4417580559805,0.493118703830845,321983757700.0,13553919586.2029,9.01628062357351,8.66626987079337,24.2282212843321,72.4284082350483,13.242661329152,4.8982220088461,187859077800.0,7054935683.59961,0.643675986994333,7688000000.0,9489000000.0,32.2425609321478,2232850552.98894,1329093876.46059,3412013,0.34,5193803056.13022,4290046379.60186,59.3254707477744,1.1390612376432,1076335093800.0,31605231767.3837,5.25607014472951,45.3282408076895,7.48999977111816,7.48999977111816,3242948.0,0.44506018380826,95.045,$53B,0.37%,0.37,22.85,-0.370000000000001,0.45,23973436899.9612,2014,2015,-4072209512.2387238,-14.52
Uruguay,2016-01-01,2016,6.69650014330949,115608797300.0,3832852516.02979,199105871386.61,32.6054791417314,5.56579577494518,4.11999988555908,26.95,465340922000.0,-0.157136144293062,5.33543796341335,77.2098160906663,0.437529932748546,-0.900909264164647,57236652490.1699,1726406254400.0,54174532436.9212,1.68979816429228,1726406254400.0,16715,1.32968121444294,504186.966241733,52873164215.6043,1646165145834.66,51564378407.1192,54576367615.3468,1.45199409302828,15440,1.09271928544246,480753.01435913,10612424003.5399,8562427319.73144,0.0,0.0,17.454745940128,301339825600.0,22.7901839093337,17.0072610749457,-1.64109057275603,0.0,54182826400.9071,94.6645620307943,1634294919600.0,18.2638238004709,19.1540804506619,0.0,0.0,0.0,153433875.0,10.5960534209508,373229587300.0,21.6188736775466,-6.20777307557591,12448276167.0557,18.8495162868312,1.06697009331785,325419228100.0,10788832133.1715,16.6136838976687,9.63941347635073,20.7943950127952,73.8356417819943,10.9604644745546,0.725579203285108,189222144200.0,6273402962.60932,0.552331757018423,7043000000.0,8137000000.0,26.5214671710703,3064989235.45963,2049996683.80844,3424139,0.35,4900841398.97549,3885848847.32429,63.4723282255968,1.80753657592949,1095790244300.0,36329435933.9049,5.25607014540822,48.5731853185066,7.84000015258789,7.84000015258789,3257863.0,0.458866629737989,95.144,$57B,1.69%,1.69,21.62,5.329999999999998,0.49,28045959720.18325,2015,2016,4072522820.2220497,16.99
Uruguay,2017-01-01,2017,5.34533214654603,106672435700.0,3433518879.63622,149968488074.0,25.745304272592,5.06613181686738,4.05999994277954,26.15,488365237500.0,4.94783811426754,5.48931910879078,78.6817345612903,3.1510399179284,4.18238119907878,64233966861.2518,1754507900800.0,55056360541.1392,1.62775397322494,1841998927300.0,18690,1.25792913208215,510529.280970249,54706373687.8826,1656729250344.78,51895287783.9037,60670505468.1484,0.641740261410263,15920,0.275503538178981,482077.505923592,11121674852.0875,9147940272.37986,0.0,0.0,15.8289463353478,290822854300.0,21.3182654387097,16.3420170250172,0.372337197912714,0.0,60707959447.4899,94.5106808966381,1665779895400.0,15.9048570781861,16.8390234201938,0.0,0.0,0.0,129215276.0,8.49114263279873,399637232100.0,20.6576930073329,7.07544248864002,13349877871.2512,17.8366481505822,-5.46762872737574,307626512900.0,11457186662.2031,4.98664192165262,6.21809382561863,19.2887659163776,71.5309140371484,10.08130772216,-4.16952388598924,181332481700.0,6475623861.43309,0.3400252323878,7888000000.0,8458000000.0,25.4475954058825,3495248096.89483,1973734579.70761,3436645,0.36,5723451116.05852,4201937598.8713,65.4621912330578,4.4982885690398,1145082051600.0,42048962223.2916,0.0,46.8047051234567,7.8899998664856,7.8899998664856,3273061.0,0.465417372306542,95.24,$64B,1.63%,1.63,20.66,5.489999999999998,0.47,30189964424.788345,2016,2017,2144004704.605095,7.64
Uruguay,2018-01-01,2018,5.83152757795996,111828378900.0,3762212248.53785,161420381936.0,25.1930634850519,5.12184363055967,3.75,26.4,479960132400.0,-1.72106948951296,4.96752226286187,80.0792550077112,2.22693104473312,2.82909080166964,64515038268.1373,1762892820100.0,55319478843.3587,0.477907183899063,1982243905300.0,18703,0.109558005853614,511088.606669778,59582046586.8037,1662622645113.01,52079892128.5529,60861178495.4347,0.355724676617953,17270,-0.0121765837967445,482018.805352118,11627713712.3537,9336135802.84965,0.0,0.0,14.9532227294269,276915229000.0,19.9207449922888,14.9907134639432,-8.99219229170303,0.0,61310239379.2738,95.0324777371381,1682491615300.0,14.4100502370991,15.2751715539318,0.0,0.0,0.0,120197863.0,7.62197797412501,399558927600.0,21.4289140384928,-0.0195938950904377,13830056760.3018,18.2203775950235,2.80564399948378,316257417700.0,11754883578.0285,7.10189068047498,7.60653360377044,21.0321337565244,68.5668872914821,10.8409288143316,5.79419787425763,191839244500.0,6994029373.18757,3.80598925651175,7498000000.0,8893000000.0,25.406479543383,3269274263.6732,2291577909.50405,3449290,0.37,5471617311.62128,4493920957.45213,64.4186354658886,-0.668399237356454,1137428331900.0,41559707322.6299,0.0,47.8253503398475,8.34000015258789,8.34000015258789,3288346.0,0.465907011992946,95.334,$65B,0.48%,0.48,21.43,4.969999999999999,0.48,30967218368.705902,2017,2018,777253943.9175568,2.57
Uruguay,2019-01-01,2019,6.45267020324249,111577842200.0,3951044163.4473,181658561170.0,25.8238215898937,5.06717854887154,3.82999992370605,27.75,497458752500.0,3.64584866924251,5.89333703166439,79.4672424562401,0.633146649783043,2.24489410445914,61231149880.5857,1769070827800.0,55513344382.0673,0.350447153086122,2158728681500.0,17688,-0.0101989840723036,511036.480824189,61497648545.3533,1682904937737.4,52715213447.6165,58270516708.6174,1.21989753261269,17760,0.856126706629041,486145.497075711,11743495196.0014,8662517371.13171,0.0,0.0,14.6394205120955,262564814500.0,20.5327575437599,15.4043329877349,0.764933236881845,0.0,57622591849.7592,94.1066629683356,1677040560600.0,16.0056739578344,16.8188970410659,0.0,0.0,0.0,115768291.0,8.30558124954574,405428485300.0,21.8568532740366,1.46900927361484,13328007164.1614,17.8543206704506,0.907879891286427,319128655200.0,10932405849.884,8.5229669262272,7.88198870879622,18.15242873038,69.1608239265357,10.4400572166114,-3.68903423199208,184762229100.0,6392567081.9222,0.456416986147364,7680000000.0,8246000000.0,26.0096373023522,3756125551.42604,3080977824.86968,3461731,0.36,5340637519.58605,4665489793.02969,64.2596806531567,0.294210958716846,1140774770700.0,39346941373.5201,0.0,49.6070435797376,8.88000011444092,8.88000011444092,3303391.0,0.456481383436216,95.426,$61B,0.35%,0.35,21.86,5.890000000000001,0.5,30615574940.29285,2018,2019,-351643428.4130516,-1.14
Uruguay,2020-01-01,2020,7.48141334698997,111271072293.675,4012194253.95718,0.0,0.0,4.79461605851154,0.0,25.37,416737642300.0,-16.2266941317914,4.37823416748749,78.6237910385233,-6.20157581647204,0.564104347172097,53628827440.3582,1665425899400.0,52260972281.8054,-5.85872124345026,2253124015900.0,15438,-6.18382416027808,479434.883455148,54838850480.5933,1575097039610.46,49338245305.4104,50752249828.5057,-6.40605988546699,15790,-6.72927264962891,453431.441103593,9886365636.17144,7836522764.71826,0.0,0.0,16.9979747939892,283539220300.0,21.3762089614767,16.3556041833232,-0.536399954642107,0.0,51280831793.7415,95.6217658325125,1610295180600.0,16.3618558716381,17.2892265487558,0.0,0.0,0.0,113421790.0,9.7637953764949,361606923500.0,20.9950368848669,-10.8087032334627,11204968892.6937,17.9510955205637,-4.93880653771232,303367508313.269,9626962040.37695,10.868186007544,9.75640636078191,16.9555492395491,70.0838303212985,10.2968007336839,-5.59896162240013,174417462800.0,5522053497.34489,0.0,6857000000.0,7564000000.0,26.8903884129071,2373597876.92134,2049842871.45319,3473727,0.35,3692201133.44356,3368446127.9754,63.0110589244641,-6.74645663427275,1063812895500.0,33792092058.9432,0.0,46.3683079372213,10.3500003814697,10.4799995422363,3317930.0,0.439157786385389,95.515,$54B,-5.86%,-5.86,21.0,4.370000000000001,0.46,24669260622.564774,2019,2020,-5946314317.728077,-19.42
World,1991-01-01,1991,4.49149295757739,0.0,1063598237960.11,0.0,0.0,0.0,2.70204929342299,18.84,0.0,2.92490481618172,0.0362201343288895,0.0,1.59129064462323,0.76735460039379,23680282881569.7,0.0,36365758240205.8,1.44638598438918,0.0,4411,-0.218084631681165,0.0,23236570385256.6,0.0,0.0,23573086920294.1,0.0,4328,0.0,0.0,3487533425592.5,3464582932582.67,1.77348141227603,16.9188397231929,25.0126799514271,0.0,24.3728751938581,24.2915683252795,-1.23699807454835,0.0,23803149318080.2,0.0,0.0,23.207115384732,20.8900182079585,1.55798090036019,-0.152117119650256,58.7376310870426,0.0,0.0,0.0,18.8037948300499,0.591082138949872,4455053080961.87,31.8990525781932,0.0,0.0,7553785887056.78,8.11890514430118,8.99846936747165,70.2577642027072,70.8251078785124,0.0,0.0,0.0,0.0,6.46732889731439,3547841604491.46,3651009319417.89,29.618252905646,0.0,0.0,5368139818,1.67,927885675287.841,994775852476.944,0.0,0.0,0.0,0.0,0.0,37.8328588135777,4.79986927387973,0.0,2328780104.0,2.53834593519588,43.3971159899621,$23680B,1.45%,1.45,18.8,0.03999999999999915,0.38,8998507494996.486,1990,1991,,
World,1992-01-01,1992,4.05524131382191,0.0,1029336305105.92,0.0,0.0,0.0,2.66291830032045,19.9,0.0,3.03161822798859,0.382622498547391,0.0,2.47506331036821,0.741638542519293,25382861966747.1,0.0,37113505839899.9,2.05618591740908,0.0,4655,0.475771110092509,0.0,25332934698034.9,0.0,0.0,25270106255123.4,0.0,4646,0.0,0.0,3721426181268.65,3699942452761.91,1.22891483119878,16.990549099115,24.3905914062764,0.0,24.0638018279562,23.8286345849485,-1.49639226455307,0.0,25432460360968.2,0.0,0.0,23.6455535744241,20.3901695354986,2.84771695265684,1.21103130665972,58.9808518425298,0.0,0.0,0.0,19.5218148270732,2.93269329919023,4790653346511.85,31.3772019442857,0.0,0.0,7964431858545.52,6.63928072981943,7.7139216835661,72.5309416676325,72.9787439828946,0.0,0.0,0.0,0.0,5.63816035102735,3804565357710.13,3907744108061.24,29.3016378997687,0.0,0.0,5452576967,1.57,1039779654797.59,1097589531149.48,0.0,0.0,0.0,0.0,0.0,40.7405431655793,4.96286241551862,0.0,2384187715.0,2.37925473963084,43.741642448664,$25383B,2.06%,2.06,19.52,0.379999999999999,0.41,10406973406366.31,1991,1992,1408465911369.8242,15.65
World,1993-01-01,1993,3.83248096270186,0.0,989551550941.978,0.0,0.0,0.0,2.61931062379788,18.99,0.0,3.76119050501784,0.399335161446349,0.0,1.77865538601698,0.905892095475245,25820129586354.2,0.0,37784664713255.1,1.80839524094134,0.0,4662,0.240086358144737,0.0,26198074730043.3,0.0,0.0,25705855108684.0,0.0,4730,0.0,0.0,3650801072201.01,3623050280287.7,0.913740040058016,16.9120417930268,23.8277429252209,0.0,23.7148417416479,23.4509855401257,-0.928637387932554,0.0,25815819393018.8,0.0,0.0,23.8260845726374,20.3246844355017,2.06307714142504,0.466852427289524,59.4089891061098,0.0,0.0,0.0,18.5887783888215,1.71344760934508,4699700149738.42,29.7835345920794,0.0,0.0,7690147227071.54,7.02348351127677,7.50539419087102,73.2103050047234,73.998255431852,0.0,0.0,0.0,0.0,4.27962855451525,3811138730219.66,3863949499408.08,28.8523531147822,0.0,0.0,5537885402,1.56,1042687637615.86,1083985786069.31,0.0,0.0,0.0,0.0,0.0,40.2350549753745,5.2308481712624,0.0,2441669150.0,2.41094418188462,44.1061701492112,$25820B,1.81%,1.81,18.59,0.3999999999999986,0.4,10328051834541.68,1992,1993,-78921571824.63086,-0.76
World,1994-01-01,1994,3.88312002687184,0.0,1082391134411.15,0.0,0.0,0.0,2.61386123636292,19.48,0.0,8.84507762458178,0.408694272447985,0.0,2.58630472834716,1.00274887339372,27874264172130.2,0.0,39030415677670.8,3.29697503966113,0.0,4957,1.74993446918128,0.0,27800994210224.1,0.0,0.0,27790366008997.9,0.0,4944,0.0,0.0,4143632125780.15,4073538125694.98,0.855610937876492,16.5430008268844,24.4056755179159,0.0,24.2086451347782,23.6974417940485,3.4105462847982,0.0,27890772253702.0,0.0,0.0,24.5802219300143,21.3760291030948,3.14086734923795,1.61679365007498,59.2863870417102,0.0,0.0,0.0,19.0737540633722,8.68634819225787,5222815139223.86,29.7896835330951,0.0,0.0,8303655084056.5,9.80412818425471,10.3172044927818,74.9616029334851,74.7184867763531,0.0,0.0,0.0,0.0,4.26256094925555,4344915709084.3,4397970457458.1,30.4745680453269,0.0,0.0,5622085293,1.52,1131511149117.4,1153182426917.96,0.0,0.0,0.0,0.0,0.0,41.0730457380527,5.48618882710537,4.84460249346242,2499098200.0,2.35204061123515,44.4674662197671,$27874B,3.30%,3.3,19.07,0.41000000000000014,0.41,11428448310573.38,1993,1994,1100396476031.7012,10.65
World,1995-01-01,1995,3.83648058353371,0.0,1190972688874.67,0.0,0.0,0.0,2.57431824713349,20.72,0.0,9.1332883930455,0.410531635501474,0.0,2.34540552188354,1.17468571984012,31043365473720.0,0.0,40236227074654.8,3.08941469376617,0.0,5439,1.55992789726187,0.0,29971608062612.9,0.0,40410902276087.8,30892096896662.3,0.0,5251,0.0,0.0,5023391934442.21,4869351084747.21,1.09088405941174,16.4817547411357,24.514707731014,0.0,24.7387467054135,23.7341817669708,3.65335698421994,0.0,30932119809237.5,0.0,0.0,24.5302589001975,22.1600113952916,2.83218751901883,1.32155189471501,58.8206639340831,0.0,0.0,0.0,20.3129212401588,9.3299943322001,6195309001490.47,29.7378674285744,2.89960669022997,0.0,9231634869942.69,8.32097449521858,9.15385347503375,75.1192431951751,74.7203186299836,0.0,0.0,0.0,0.0,4.31581121433597,5183912942100.65,5228536279498.33,32.7289648773765,0.0,0.0,5706753581,1.51,1295097412732.53,1327231187118.58,64.8537104742947,0.0,0.0,20132774365803.5,0.0,43.1659697142462,5.62557056739301,0.0,2558104123.0,2.36108861188409,44.8420662222726,$31043B,3.09%,3.09,20.31,0.41000000000000014,0.43,13348647153699.6,1994,1995,1920198843126.2188,16.8
World,1996-01-01,1996,3.96195391847644,0.0,1257377730953.51,0.0,0.0,0.0,2.50724288757586,21.2,0.0,6.41796652344809,0.352102312584183,0.0,3.23008208548589,1.31759104620536,31736303773998.2,0.0,41690297060007.3,3.61383283441216,0.0,5481,2.13019487167065,0.0,31964636571254.8,0.0,41902773986620.7,31581900544590.3,3.69175550780926,5520,2.20700177670703,0.0,5332993475168.71,5148992940305.56,1.27232137287341,16.3033200147216,24.3843023784453,0.0,24.6118792463593,23.7965887271782,6.13010928089439,0.0,31611093705771.6,0.0,0.0,25.1685042560237,24.1309532349953,3.7396136849537,2.2492555961398,59.1065341356151,0.0,0.0,0.0,20.8524904655976,6.99333375183664,6547941852344.75,29.1266898248139,3.26392255078825,0.0,9243734762113.17,6.58171861061977,6.5509733606557,73.9035722626289,73.8571973489131,0.0,0.0,0.0,0.0,4.18473717791669,5433330779046.23,5503568860720.29,33.6168192838375,0.0,0.0,5789655178,1.45,1388549542052.37,1400069256524.15,63.8094102671009,0.0,0.0,20250748278763.9,0.0,43.3028582950394,5.70003537611962,5.5795728445633,2616150997.0,2.26913648580988,45.2029313869502,$31736B,3.61%,3.61,20.85,0.34999999999999787,0.43,13646610622819.225,1995,1996,297963469119.625,2.23
World,1997-01-01,1997,3.84849608161948,0.0,1216887761998.12,0.0,0.0,0.0,2.49841145772554,22.11,0.0,10.059335044614,0.480660164485965,0.0,3.05075211840725,1.67658511970149,31619825931745.3,0.0,43303350083995.9,3.86913295836409,0.0,5384,2.40758498923958,0.0,32703410659814.8,0.0,43569710750257.8,31513730011559.8,3.97810599405504,5569,2.51502465968076,0.0,5417294571548.74,5259408881253.99,1.54166983086867,16.0817635954791,24.2572069721617,0.0,24.6540466050924,23.504536955659,4.61536208629451,0.0,31438507343934.3,0.0,0.0,25.672636653396,24.2984038605693,3.33888752129074,1.89214380418466,59.2873535846945,0.0,0.0,0.0,21.6265063348821,9.84188221739417,6697663444179.2,28.2073202283432,3.3140667889494,0.0,8919105556212.09,4.91515472666765,5.57225711125332,75.2591849859352,73.9972135745666,18.9167480388512,0.0,0.0,5981442801831.58,3.26953879705458,5629117741241.45,5704736916908.09,34.9420844942246,0.0,0.0,5872284397,1.43,1490685935406.21,1439714244396.87,62.3767349044175,0.0,0.0,19723414998683.0,0.0,45.2005082488602,5.70338380906061,0.0,2674851444.0,2.24377136745215,45.5668365342818,$31620B,3.87%,3.87,21.63,0.4800000000000004,0.45,14228921669285.385,1996,1997,582311046466.1602,4.27
World,1998-01-01,1998,3.72210251551306,0.0,1173942105168.66,0.0,0.0,0.0,2.46231833125773,21.92,0.0,4.4064716039361,0.382343512377233,0.0,3.16526220723668,2.49418573470569,31539757442893.6,0.0,44512879375117.6,2.79315408340352,0.0,5297,1.38229674894515,0.0,31728216321080.3,0.0,45009178647139.7,31493040823465.7,3.30382706723236,5328,1.88596064027978,0.0,5339675637520.27,5234635884170.5,2.1195621271487,16.1023606997004,23.9436067768067,0.0,24.2082710098213,23.3901266382682,2.76909227951315,0.0,31397512149451.3,0.0,0.0,25.3548500294605,24.0053288136321,3.14061579559022,1.74477891289293,59.7098341223361,0.0,0.0,0.0,21.5416490224007,5.14036601670674,6680424150997.08,27.3730752271688,2.15890565432422,0.0,8633401531309.84,4.82383068555477,5.11024954517563,75.6710157294227,76.1778121274788,18.5364693576013,1.42007552937093,0.0,5846357473863.74,3.14895003029747,5528699278392.42,5642275189668.93,34.5395722861599,0.0,0.0,5954004340,1.39,1515910405327.51,1447718881621.46,63.2803578417679,3.29687043993738,0.0,19958471372288.7,0.0,45.6031915832994,5.85724719773703,0.0,2734083101.0,2.21439052747634,45.9354514000303,$31540B,2.79%,2.79,21.54,0.38000000000000256,0.46,14508288423731.057,1997,1998,279366754445.6719,1.96
World,1999-01-01,1999,3.51272067013157,0.0,1149862853300.5,0.0,0.0,0.0,2.46865369852725,21.92,0.0,5.02556730582246,0.243970266507432,0.0,3.87748498476101,3.65667196174801,32734252486333.8,0.0,46072817427289.1,3.50446449223307,0.0,5424,2.1240578502411,0.0,32185428474392.4,0.0,46645972342840.8,32690779292818.3,3.63657757128419,5333,2.25440897851345,0.0,5515543584556.87,5472287337523.96,2.67596294183052,16.1103823491003,23.9241473046689,0.0,24.0056284462153,23.5164628969989,3.61116751722854,0.0,32646152473639.9,0.0,0.0,25.0161272783948,23.7686068479455,3.94250814529251,2.52958809805557,59.9055982646134,0.0,0.0,0.0,21.6740709313832,5.30189483499622,7010422382617.06,27.3308099383676,3.19326497318386,0.0,8946536331785.28,4.21080717745404,3.07949912638328,74.8819330326791,75.8207277192397,18.3508769842792,3.52095229102889,0.0,6007022405490.48,1.03776574660592,5749005497466.41,5876501693276.61,35.4405211437877,0.0,0.0,6034484369,1.35,1600711032072.34,1540973806039.51,63.6620747088136,3.59274645750627,0.0,20839304273221.5,0.0,46.0455442772801,5.96977419144768,6.16390429440435,2793610635.0,2.1772393815765,46.3078439730823,$32734B,3.50%,3.5,21.67,0.25,0.46,15057756143713.549,1998,1999,549467719982.4922,3.79
World,2000-01-01,2000,3.3837982901097,0.0,1144264062287.22,0.0,0.0,0.0,2.43497998359597,23.56,0.0,11.8935762513786,0.0786174213466921,0.0,4.00386894367553,4.61214811202186,33815965497462.6,0.0,48146683077384.4,4.50127811994179,0.0,5530,3.13672039906533,0.0,33753039340405.4,0.0,48694969511674.1,33855386331040.6,4.39265614139941,5520,3.02951678556254,0.0,6203247102866.77,6220732145037.91,2.3057167937053,15.9032860606687,24.2949174978629,0.0,24.35863128221,23.7141040004025,5.56602491847759,0.0,33730754474661.3,0.0,0.0,25.6501840064892,24.1583251543419,4.30049372621912,2.91831142471059,59.7598333056523,0.0,0.0,0.0,23.4770399829872,12.5223713573014,7871436404136.77,27.7040161482684,5.04245062260242,0.0,9368380542109.88,4.68030781894582,3.49446497607157,72.897361573827,72.6986039901692,18.1876175666027,6.38290533386609,0.0,6150318481132.81,1.40460477642749,6487129934973.39,6674875609862.71,38.829461848421,0.0,0.0,6114324044,1.32,1713291318071.48,1651561458989.97,63.5449093610466,4.18700858655265,0.0,21488324624925.4,0.0,50.6924106653546,5.76908083765129,5.32213251086283,2853928243.0,2.15912723284717,46.6893060467608,$33816B,4.50%,4.5,23.48,0.0799999999999983,0.51,17246142403705.928,1999,2000,2188386259992.379,14.53
World,2001-01-01,2001,3.37016873960076,0.0,1132687137160.02,0.0,0.0,0.0,2.4801012881357,22.98,0.0,0.650738353454145,-0.0482667348794585,0.0,2.90520116374296,2.66195734474527,33609211427621.5,0.0,49109670166482.4,2.00011096828871,0.0,5426,0.693508393405921,0.0,34054261500694.1,0.0,49797787147011.8,33667176628519.6,2.26474653623785,5498,0.954754028626496,0.0,5952964014781.82,5985030626998.31,2.76872739256227,16.2883949724467,23.434812187362,0.0,23.3985409390566,23.2606733529795,0.137522048987719,0.0,33554844699336.1,0.0,0.0,24.9633785732307,23.2501321103509,2.84478274462865,1.58715267298987,60.3271602318083,0.0,0.0,0.0,23.0247404150562,0.83736783990193,7651867931749.62,26.7765117156567,0.0032740638020669,0.0,8999374435456.89,3.86090122793492,3.83828463867723,73.0652869315689,73.4988992646153,17.1607487851333,-1.23552914849529,0.0,5767592341758.42,1.54860474601573,6227434839201.12,6431968536086.23,37.5901822245717,0.0,0.0,6193663732,1.3,1716521697132.27,1669440286742.15,64.5225746081658,2.79799683073252,0.0,21685528518603.2,0.0,49.6134474875573,5.85625272240413,6.00801929265182,2918724283.0,2.27041587884801,47.1375321817242,$33609B,2.00%,2.0,23.02,-0.03999999999999915,0.5,16804605713810.75,2000,2001,-441536689895.17773,-2.56
World,2002-01-01,2002,3.32963700652225,0.0,1161522841735.03,0.0,21.3157441257615,0.0,2.48270143851859,23.22,0.0,2.92765397100278,0.19719003818005,0.0,2.7988010471109,2.15317396185476,34884368459978.9,0.0,50257501169026.8,2.33728102561716,0.0,5561,1.04743681894209,0.0,34214066428174.1,0.0,50842331169882.1,34866657052990.6,2.09757116272388,5454,0.810748224298635,0.0,6171258081759.3,6171231383599.52,2.90817184307109,16.6793926068527,22.8183186329943,0.0,23.0259364328047,22.5855489464449,-0.242100883928558,0.0,34743502992318.6,0.0,0.0,24.7278958619212,22.7502152390969,2.64366683999329,1.36146145544973,60.3089579276329,0.0,0.0,0.0,23.0230086106351,3.12162738785852,7926010702461.92,26.2896798353526,1.49326518726735,0.0,9170988780713.19,3.49445128902858,2.83442260128067,73.3580103961009,74.0888133754649,16.7244437285352,1.44301467138625,0.0,5834216573144.04,1.51859180596001,6533841088012.49,6682059300184.62,37.8174226412902,0.0,0.0,6272724236,1.28,1833695146797.89,1758264419801.42,64.9927919667786,2.66355990723662,0.0,22672325022118.6,0.0,49.4228845515877,6.07484871825524,0.0,2987260356.0,2.34815167020695,47.6361765138674,$34884B,2.34%,2.34,23.02,0.1999999999999993,0.49,17093340545389.66,2001,2002,288734831578.91016,1.72
World,2003-01-01,2003,3.31645669284613,0.0,1297684425208.86,0.0,21.2357663941554,0.0,2.49703664397857,23.99,0.0,4.48434625797948,0.183061883743783,0.0,2.76480277885631,1.86183440055023,39128640757108.8,0.0,51845402278789.1,3.1595305632523,0.0,6160,1.87436787622801,0.0,37189898951226.8,0.0,52380096093617.9,39055789509712.7,3.02457595541313,5854,1.74109453453543,0.0,7367968233567.08,7276199373864.19,2.10536895639845,16.9352100683326,23.0603261657212,0.0,23.1444293575034,22.6751037157768,3.43544385436476,0.0,39021640860669.7,0.0,0.0,25.1291789356954,22.7784669041981,2.83673372074146,1.56277978519519,59.9308364464078,0.0,0.0,0.0,23.8052227433213,5.77910276656999,9267894414681.98,26.293674605585,3.71304784771729,0.0,10288357478262.5,3.93354520267644,3.03213947342165,72.8223061892667,73.5445392808589,16.5805579007278,3.66501984627527,0.0,6487746936500.18,1.42996150874042,7630338123973.38,7800134715875.6,39.3639535888441,0.0,0.0,6351855732,1.26,2033533838529.05,1994038482710.75,64.7822361306846,2.68535089956059,0.0,25348408449997.5,0.0,51.1793171085886,6.16436952745283,6.41907291881627,3056809211.0,2.32818190286994,48.1378164839225,$39129B,3.16%,3.16,23.81,0.17999999999999972,0.51,19955606786125.49,2002,2003,2862266240735.828,16.74
